STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SP_DYN_LE00_IN,_T,_T,_T,YR,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,"Life expectancy at birth, total (years)",0,WB_WDI,PU,73.09,A,Annual,"Venezuela, RB","Life expectancy at birth, total (years)",Total,All age ranges or no breakdown by age,Total,Years,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_MMR_RISK_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Lifetime risk of maternal death (%),0,WB_WDI,PU,0.250130832247955,A,Annual,"Venezuela, RB",Lifetime risk of maternal death (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_MMR_RISK,_T,_T,_T,U,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Lifetime risk of maternal death (1 in: rate varies by country),0,WB_WDI,PU,400.0,A,Annual,"Venezuela, RB",Lifetime risk of maternal death (1 in: rate varies by country),Total,All age ranges or no breakdown by age,Total,Unitless,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_IS_SHP_GCNW_XQ,_T,_T,_T,IX,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Liner shipping connectivity index (maximum value in 2004 = 100),0,WB_WDI,PU,21.0798474275,A,Annual,"Venezuela, RB",Liner shipping connectivity index (maximum value in 2004 = 100),Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_CM_MKT_LDOM_NO,_T,_T,_T,COM,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Listed domestic companies, total",0,WB_WDI,PU,41.0,A,Annual,"Venezuela, RB","Listed domestic companies, total",Total,All age ranges or no breakdown by age,Total,Companies,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_ADT_LITR_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Literacy rate, adult female (% of females ages 15 and above)",0,WB_WDI,PU,95.0299987792969,A,Annual,"Venezuela, RB","Literacy rate, adult female (% of females ages 15 and above)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_ADT_LITR_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Literacy rate, adult male (% of males ages 15 and above)",0,WB_WDI,PU,94.5,A,Annual,"Venezuela, RB","Literacy rate, adult male (% of males ages 15 and above)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_ADT_LITR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Literacy rate, adult total (% of people ages 15 and above)",0,WB_WDI,PU,94.7699966430664,A,Annual,"Venezuela, RB","Literacy rate, adult total (% of people ages 15 and above)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_ADT_1524_LT_FM_ZS,_T,Y15T24,_T,U,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",0,WB_WDI,PU,1.00999999046326,A,Annual,"Venezuela, RB","Literacy rate, youth (ages 15-24), gender parity index (GPI)",Total,15 to 24 years old,Total,Unitless,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_ADT_1524_LT_FE_ZS,F,Y15T24,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Literacy rate, youth female (% of females ages 15-24)",0,WB_WDI,PU,98.2399978637695,A,Annual,"Venezuela, RB","Literacy rate, youth female (% of females ages 15-24)",Female,15 to 24 years old,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_ADT_1524_LT_MA_ZS,M,Y15T24,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Literacy rate, youth male (% of males ages 15-24)",0,WB_WDI,PU,96.8899993896484,A,Annual,"Venezuela, RB","Literacy rate, youth male (% of males ages 15-24)",Male,15 to 24 years old,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_ADT_1524_LT_ZS,_T,Y15T24,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Literacy rate, youth total (% of people ages 15-24)",0,WB_WDI,PU,97.5599975585938,A,Annual,"Venezuela, RB","Literacy rate, youth total (% of people ages 15-24)",Total,15 to 24 years old,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_AG_PRD_LVSK_XD,_T,_T,_T,IX,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Livestock production index (2014-2016 = 100),0,WB_WDI,PU,123.81,A,Annual,"Venezuela, RB",Livestock production index (2014-2016 = 100),Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_STA_BRTW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Low-birthweight babies (% of births),0,WB_WDI,PU,8.956112504,A,Annual,"Venezuela, RB",Low-birthweight babies (% of births),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_SEC_CMPT_LO_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Lower secondary completion rate, female (% of relevant age group)",0,WB_WDI,PU,81.1905670166016,A,Annual,"Venezuela, RB","Lower secondary completion rate, female (% of relevant age group)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_SEC_CMPT_LO_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Lower secondary completion rate, male (% of relevant age group)",0,WB_WDI,PU,70.3141479492188,A,Annual,"Venezuela, RB","Lower secondary completion rate, male (% of relevant age group)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_SEC_CMPT_LO_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Lower secondary completion rate, total (% of relevant age group)",0,WB_WDI,PU,75.6048889160156,A,Annual,"Venezuela, RB","Lower secondary completion rate, total (% of relevant age group)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_SEC_AGES,_T,_T,_T,YR,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Lower secondary school starting age (years),0,WB_WDI,PU,12.0,A,Annual,"Venezuela, RB",Lower secondary school starting age (years),Total,All age ranges or no breakdown by age,Total,Years,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MANF_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Manufactures exports (% of merchandise exports),0,WB_WDI,PU,1.9353279895047493,A,Annual,"Venezuela, RB",Manufactures exports (% of merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_MANF_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Manufactures imports (% of merchandise imports),0,WB_WDI,PU,76.42405854469041,A,Annual,"Venezuela, RB",Manufactures imports (% of merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NV_IND_MANF_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Manufacturing, value added (% of GDP)",0,WB_WDI,PU,11.64524005728258,A,Annual,"Venezuela, RB","Manufacturing, value added (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NV_IND_MANF_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Manufacturing, value added (annual % growth)",0,WB_WDI,PU,3.8247707627800906,A,Annual,"Venezuela, RB","Manufacturing, value added (annual % growth)",Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NV_IND_MANF_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Manufacturing, value added (constant LCU)",0,WB_WDI,PU,7.37710767663762E9,A,Annual,"Venezuela, RB","Manufacturing, value added (constant LCU)",Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NV_IND_MANF_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Manufacturing, value added (current LCU)",0,WB_WDI,PU,1.58082627,A,Annual,"Venezuela, RB","Manufacturing, value added (current LCU)",Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NV_IND_MANF_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Manufacturing, value added (current US$)",0,WB_WDI,PU,3.6855110857249435E10,A,Annual,"Venezuela, RB","Manufacturing, value added (current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_STA_MMRT,_T,_T,_T,DT_10P5BR_L,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,WB_WDI,PU,104.0,A,Annual,"Venezuela, RB","Maternal mortality ratio (modeled estimate, per 100,000 live births)",Total,All age ranges or no breakdown by age,Total,Deaths per 100 000 live births,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_STA_MMRT_NE,_T,_T,_T,DT_10P5BR_L,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Maternal mortality ratio (national estimate, per 100,000 live births)",0,WB_WDI,PU,73.3,A,Annual,"Venezuela, RB","Maternal mortality ratio (national estimate, per 100,000 live births)",Total,All age ranges or no breakdown by age,Total,Deaths per 100 000 live births,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_MNF_TECH_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Medium and high-tech exports (% manufactured exports),0,WB_WDI,PU,39.396238979585604,A,Annual,"Venezuela, RB",Medium and high-tech exports (% manufactured exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NV_MNF_TECH_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Medium and high-tech manufacturing value added (% manufacturing value added),0,WB_WDI,PU,34.2824658480257,A,Annual,"Venezuela, RB",Medium and high-tech manufacturing value added (% manufacturing value added),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_CD_WT,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Merchandise exports (current US$),0,WB_WDI,PU,9.2811E10,A,Annual,"Venezuela, RB",Merchandise exports (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_WL_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Merchandise exports by the reporting economy (current US$),0,WB_WDI,PU,8.502571915E10,A,Annual,"Venezuela, RB",Merchandise exports by the reporting economy (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_RS_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",0,WB_WDI,PU,0.0,A,Annual,"Venezuela, RB","Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_AL_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to economies in the Arab World (% of total merchandise exports),0,WB_WDI,PU,0.10398030723389654,A,Annual,"Venezuela, RB",Merchandise exports to economies in the Arab World (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_HI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to high-income economies (% of total merchandise exports),0,WB_WDI,PU,66.19292452170926,A,Annual,"Venezuela, RB",Merchandise exports to high-income economies (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_R1_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),0,WB_WDI,PU,14.334498843224427,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_R2_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),0,WB_WDI,PU,0.11203807853943921,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_R3_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),0,WB_WDI,PU,12.073993732283533,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_R4_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),0,WB_WDI,PU,0.092219160018713,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_R5_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),0,WB_WDI,PU,6.992028777212641,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_R6_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),0,WB_WDI,PU,0.20229688701198126,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_OR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),0,WB_WDI,PU,21.7330817460072,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_WR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),0,WB_WDI,PU,12.073993732283533,A,Annual,"Venezuela, RB",Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_MRCH_CD_WT,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Merchandise imports (current US$),0,WB_WDI,PU,4.8E10,A,Annual,"Venezuela, RB",Merchandise imports (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_MRCH_WL_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Merchandise imports by the reporting economy (current US$),0,WB_WDI,PU,4.9662055336E10,A,Annual,"Venezuela, RB",Merchandise imports by the reporting economy (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_MRCH_RS_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",0,WB_WDI,PU,0.0,A,Annual,"Venezuela, RB","Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_MRCH_AL_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise imports from economies in the Arab World (% of total merchandise imports),0,WB_WDI,PU,0.21168028847931125,A,Annual,"Venezuela, RB",Merchandise imports from economies in the Arab World (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_MRCH_HI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise imports from high-income economies (% of total merchandise imports),0,WB_WDI,PU,54.51297963774634,A,Annual,"Venezuela, RB",Merchandise imports from high-income economies (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_MRCH_R1_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),0,WB_WDI,PU,15.912815036616873,A,Annual,"Venezuela, RB",Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
